application,dataset_seed,infrastructure,task,candidate,provider,region,memory_mb,invocations,duration_ms,cost
arOrch,146588263,infrastructure_120,fCrop,cand_fCrop_aws.faas.us-east-1_mem2048_f237c424,aws,us-east-1,2048,1000000,120,4.750008
arOrch,146588263,infrastructure_120,fCrop,cand_fCrop_aws.faas.us-east-1_mem4096_dde72ea1,aws,us-east-1,4096,1000000,120,8.750016
arOrch,146588263,infrastructure_120,fCrop,cand_fCrop_azure.faas.westeurope_mem2048_21f73a91,azure,westeurope,2048,1000000,120,5.84
arOrch,146588263,infrastructure_120,fCrop,cand_fCrop_azure.faas.westeurope_mem4096_41cc658d,azure,westeurope,4096,1000000,120,9.68
arOrch,146588263,infrastructure_120,fCrop,cand_fCrop_azure.faas.eastus_mem2048_6f20854c,azure,eastus,2048,1000000,120,5.84
arOrch,146588263,infrastructure_120,fCrop,cand_fCrop_azure.faas.eastus_mem4096_0d01093b,azure,eastus,4096,1000000,120,9.68
arOrch,146588263,infrastructure_120,fCrop,cand_fCrop_gcp.faas.europe-west1_mem2048_63c58906,gcp,europe-west1,2048,1000000,120,12.52
arOrch,146588263,infrastructure_120,fCrop,cand_fCrop_gcp.faas.europe-west1_mem4096_e6047977,gcp,europe-west1,4096,1000000,120,13.12
arOrch,146588263,infrastructure_120,fCrop,cand_fCrop_gcp.faas.us-central1_mem2048_6501917d,gcp,us-central1,2048,1000000,120,12.52
arOrch,146588263,infrastructure_120,fCrop,cand_fCrop_gcp.faas.us-central1_mem4096_3c00adb9,gcp,us-central1,4096,1000000,120,13.12
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge1_orig_c8335736,original,,,0,0,9.28247247
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge1_orig_5665c61a,original,,,0,0,9.28247247
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge1_orig_7f334034,original,,,0,0,9.28247247
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge1_orig_64e4e0c5,original,,,0,0,9.28247247
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge1_orig_f040d8ed,original,,,0,0,9.28247247
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge1_orig_bd855b7b,original,,,0,0,9.28247247
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge2_orig_b8dd0e94,original,,,0,0,12.42459721
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge2_orig_50a2db57,original,,,0,0,12.42459721
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge2_orig_983ebe79,original,,,0,0,12.42459721
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge2_orig_ac3afcca,original,,,0,0,12.42459721
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge2_orig_281f3cf8,original,,,0,0,12.42459721
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge2_orig_75353abd,original,,,0,0,12.42459721
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge3_orig_63d0f7d5,original,,,0,0,9.87496625
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge3_orig_865b569e,original,,,0,0,9.87496625
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge3_orig_3ea49c05,original,,,0,0,9.87496625
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge3_orig_77b7afe6,original,,,0,0,9.87496625
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge3_orig_835460c4,original,,,0,0,9.87496625
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge3_orig_251eb4a7,original,,,0,0,9.87496625
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge4_orig_0f2183ef,original,,,0,0,9.89751556
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge4_orig_5e28a1e8,original,,,0,0,9.89751556
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge4_orig_6f94aba7,original,,,0,0,9.89751556
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge4_orig_dc6f4442,original,,,0,0,9.89751556
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge4_orig_a12ba39d,original,,,0,0,9.89751556
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge4_orig_0e9902dc,original,,,0,0,9.89751556
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge5_orig_3189156a,original,,,0,0,14.20819009
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge5_orig_4990085a,original,,,0,0,14.20819009
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge5_orig_6913ee9a,original,,,0,0,14.20819009
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge5_orig_194e301a,original,,,0,0,14.20819009
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge5_orig_01a3e18e,original,,,0,0,14.20819009
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge5_orig_dd32aa21,original,,,0,0,14.20819009
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge6_orig_f4eecc4a,original,,,0,0,9.62567923
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge6_orig_4bf7343c,original,,,0,0,9.62567923
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge6_orig_68b75348,original,,,0,0,9.62567923
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge6_orig_ab4a4373,original,,,0,0,9.62567923
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge6_orig_cfdb84aa,original,,,0,0,9.62567923
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge6_orig_8a03b980,original,,,0,0,9.62567923
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge8_orig_b5d6797b,original,,,0,0,10.06126129
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge8_orig_067dc0e2,original,,,0,0,10.06126129
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge8_orig_c158d7ad,original,,,0,0,10.06126129
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge8_orig_1daa5464,original,,,0,0,10.06126129
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge8_orig_a8def5e4,original,,,0,0,10.06126129
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge8_orig_39a3a0ef,original,,,0,0,10.06126129
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge9_orig_28061b4c,original,,,0,0,11.86349723
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge9_orig_066f2807,original,,,0,0,11.86349723
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge9_orig_0ee8da6c,original,,,0,0,11.86349723
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge9_orig_34281b4e,original,,,0,0,11.86349723
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge9_orig_76cd30e5,original,,,0,0,11.86349723
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge9_orig_4108719d,original,,,0,0,11.86349723
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge10_orig_64828a18,original,,,0,0,11.01673787
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge10_orig_558d53fe,original,,,0,0,11.01673787
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge10_orig_8dec4462,original,,,0,0,11.01673787
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge10_orig_a2353588,original,,,0,0,11.01673787
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge10_orig_e508e576,original,,,0,0,11.01673787
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge10_orig_02cb1cc4,original,,,0,0,11.01673787
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge11_orig_5baabde9,original,,,0,0,10.91690832
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge11_orig_ca344fb7,original,,,0,0,10.91690832
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge11_orig_5f9063e9,original,,,0,0,10.91690832
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge11_orig_f0348ac0,original,,,0,0,10.91690832
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge11_orig_a9d5d8d8,original,,,0,0,10.91690832
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge11_orig_2be0eaf3,original,,,0,0,10.91690832
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge12_orig_053c6465,original,,,0,0,10.4531998
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge12_orig_a42702f0,original,,,0,0,10.4531998
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge12_orig_1f9725bb,original,,,0,0,10.4531998
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge12_orig_858e80b9,original,,,0,0,10.4531998
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge12_orig_66859e2e,original,,,0,0,10.4531998
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge12_orig_6c190119,original,,,0,0,10.4531998
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge13_orig_ac1bf453,original,,,0,0,11.06847404
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge13_orig_f375bdae,original,,,0,0,11.06847404
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge13_orig_89e53f75,original,,,0,0,11.06847404
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge13_orig_192c1dc3,original,,,0,0,11.06847404
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge13_orig_36bd6b23,original,,,0,0,11.06847404
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge13_orig_ebc2ac77,original,,,0,0,11.06847404
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge14_orig_289b74e6,original,,,0,0,12.7897729
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge14_orig_57ee8f0a,original,,,0,0,12.7897729
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge14_orig_3a8dec2a,original,,,0,0,12.7897729
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge14_orig_f7b78a15,original,,,0,0,12.7897729
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge14_orig_0f10e352,original,,,0,0,12.7897729
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge14_orig_e2b5b08a,original,,,0,0,12.7897729
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge15_orig_bb39c185,original,,,0,0,10.93920904
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge15_orig_3491abcc,original,,,0,0,10.93920904
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge15_orig_a1102e8e,original,,,0,0,10.93920904
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge15_orig_249201fe,original,,,0,0,10.93920904
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge15_orig_789cf8c5,original,,,0,0,10.93920904
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge15_orig_1775a1e8,original,,,0,0,10.93920904
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge16_orig_0d050801,original,,,0,0,10.6573343
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge16_orig_ae5f02ce,original,,,0,0,10.6573343
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge16_orig_18459cbc,original,,,0,0,10.6573343
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge16_orig_518ae007,original,,,0,0,10.6573343
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge16_orig_2f830baa,original,,,0,0,10.6573343
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge16_orig_7ad5528d,original,,,0,0,10.6573343
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge17_orig_2a47688c,original,,,0,0,10.10453588
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge17_orig_ab23d7f7,original,,,0,0,10.10453588
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge17_orig_35f4d317,original,,,0,0,10.10453588
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge17_orig_3fb6c79a,original,,,0,0,10.10453588
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge17_orig_849f88e2,original,,,0,0,10.10453588
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge17_orig_e9557793,original,,,0,0,10.10453588
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge19_orig_90561cd1,original,,,0,0,11.56572135
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge19_orig_624fe9d5,original,,,0,0,11.56572135
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge19_orig_bff889b5,original,,,0,0,11.56572135
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge19_orig_5e695636,original,,,0,0,11.56572135
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge19_orig_4f29ecdf,original,,,0,0,11.56572135
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge19_orig_93c47c02,original,,,0,0,11.56572135
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge21_orig_348bd554,original,,,0,0,11.21665451
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge21_orig_9d5b8562,original,,,0,0,11.21665451
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge21_orig_8749d551,original,,,0,0,11.21665451
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge21_orig_f9f0daa1,original,,,0,0,11.21665451
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge21_orig_5c3df01d,original,,,0,0,11.21665451
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge21_orig_17d784e3,original,,,0,0,11.21665451
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge22_orig_43cc09e7,original,,,0,0,11.80317679
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge22_orig_a17be822,original,,,0,0,11.80317679
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge22_orig_4f0f0f90,original,,,0,0,11.80317679
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge22_orig_1e17dfcb,original,,,0,0,11.80317679
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge22_orig_61a9d3a2,original,,,0,0,11.80317679
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge22_orig_0ac92482,original,,,0,0,11.80317679
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge23_orig_829202b1,original,,,0,0,12.50354605
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge23_orig_738f2831,original,,,0,0,12.50354605
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge23_orig_8aae429e,original,,,0,0,12.50354605
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge23_orig_7219b961,original,,,0,0,12.50354605
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge23_orig_272e96e7,original,,,0,0,12.50354605
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge23_orig_2a2cb6d7,original,,,0,0,12.50354605
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge24_orig_696b275c,original,,,0,0,13.00912846
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge24_orig_897dd8a2,original,,,0,0,13.00912846
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge24_orig_014d450a,original,,,0,0,13.00912846
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge24_orig_48684747,original,,,0,0,13.00912846
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge24_orig_c07bdf0b,original,,,0,0,13.00912846
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge24_orig_9f8d512a,original,,,0,0,13.00912846
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge25_orig_f0192de0,original,,,0,0,8.34945017
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge25_orig_d4475bfa,original,,,0,0,8.34945017
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge25_orig_e6d6fc37,original,,,0,0,8.34945017
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge25_orig_adacd04d,original,,,0,0,8.34945017
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge25_orig_c6b4e2cd,original,,,0,0,8.34945017
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge25_orig_b3c50d13,original,,,0,0,8.34945017
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge26_orig_bd88c047,original,,,0,0,11.89801305
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge26_orig_6dc1a2a9,original,,,0,0,11.89801305
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge26_orig_f866620c,original,,,0,0,11.89801305
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge26_orig_604d02b4,original,,,0,0,11.89801305
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge26_orig_6840c432,original,,,0,0,11.89801305
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge26_orig_030d25cb,original,,,0,0,11.89801305
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge27_orig_8b5d6236,original,,,0,0,11.02386372
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge27_orig_abbed545,original,,,0,0,11.02386372
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge27_orig_cd00e5ca,original,,,0,0,11.02386372
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge27_orig_6366fd49,original,,,0,0,11.02386372
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge27_orig_e289f121,original,,,0,0,11.02386372
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge27_orig_ad84e8ea,original,,,0,0,11.02386372
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge28_orig_dbe31a9b,original,,,0,0,8.30714615
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge28_orig_b48d042d,original,,,0,0,8.30714615
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge28_orig_ff05c255,original,,,0,0,8.30714615
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge28_orig_eaf418b0,original,,,0,0,8.30714615
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge28_orig_f68c9ed1,original,,,0,0,8.30714615
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge28_orig_787047e0,original,,,0,0,8.30714615
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge29_orig_0a919939,original,,,0,0,9.99401953
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge29_orig_10f645f6,original,,,0,0,9.99401953
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge29_orig_14e18186,original,,,0,0,9.99401953
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge29_orig_a01532ee,original,,,0,0,9.99401953
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge29_orig_bf26c009,original,,,0,0,9.99401953
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge29_orig_d1002f64,original,,,0,0,9.99401953
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge30_orig_b6097eae,original,,,0,0,13.37801324
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge30_orig_3474b95f,original,,,0,0,13.37801324
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge30_orig_fd988fbf,original,,,0,0,13.37801324
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge30_orig_b66f207c,original,,,0,0,13.37801324
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge30_orig_513195ac,original,,,0,0,13.37801324
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge30_orig_15d0c2a9,original,,,0,0,13.37801324
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge32_orig_f2c0b5a0,original,,,0,0,10.4729883
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge32_orig_d3a16f51,original,,,0,0,10.4729883
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge32_orig_ce12075f,original,,,0,0,10.4729883
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge32_orig_8747f2c8,original,,,0,0,10.4729883
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge32_orig_e66d3f8f,original,,,0,0,10.4729883
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge32_orig_f6b94a54,original,,,0,0,10.4729883
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge34_orig_f2919340,original,,,0,0,12.38251379
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge34_orig_675a4cad,original,,,0,0,12.38251379
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge34_orig_304caeab,original,,,0,0,12.38251379
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge34_orig_b18b611c,original,,,0,0,12.38251379
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge34_orig_035b6be9,original,,,0,0,12.38251379
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge34_orig_dea0fcb0,original,,,0,0,12.38251379
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge35_orig_cd4063b8,original,,,0,0,10.98488177
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge35_orig_4776314b,original,,,0,0,10.98488177
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge35_orig_73989ba6,original,,,0,0,10.98488177
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge35_orig_76a4148b,original,,,0,0,10.98488177
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge35_orig_85b5c27f,original,,,0,0,10.98488177
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge35_orig_2de4250c,original,,,0,0,10.98488177
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge36_orig_10f7abf5,original,,,0,0,11.8345288
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge36_orig_af476ae4,original,,,0,0,11.8345288
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge36_orig_18f54d54,original,,,0,0,11.8345288
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge36_orig_ecdc20bc,original,,,0,0,11.8345288
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge36_orig_0718307d,original,,,0,0,11.8345288
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge36_orig_623d1380,original,,,0,0,11.8345288
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge37_orig_4d34b3a5,original,,,0,0,8.64369025
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge37_orig_28fe7f22,original,,,0,0,8.64369025
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge37_orig_5ab2c4a2,original,,,0,0,8.64369025
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge37_orig_a3b8059a,original,,,0,0,8.64369025
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge37_orig_639522c1,original,,,0,0,8.64369025
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge37_orig_83ffa836,original,,,0,0,8.64369025
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge38_orig_11918f7f,original,,,0,0,14.74266632
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge38_orig_f8b3bcf2,original,,,0,0,14.74266632
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge38_orig_a2879e41,original,,,0,0,14.74266632
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge38_orig_2cf81964,original,,,0,0,14.74266632
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge38_orig_16e19ae3,original,,,0,0,14.74266632
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge38_orig_bce6d024,original,,,0,0,14.74266632
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge39_orig_e9d6590d,original,,,0,0,11.03069225
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge39_orig_d75eb6a9,original,,,0,0,11.03069225
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge39_orig_43f1dd57,original,,,0,0,11.03069225
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge39_orig_3f5ffcba,original,,,0,0,11.03069225
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge39_orig_297dc3d9,original,,,0,0,11.03069225
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge39_orig_4355a3be,original,,,0,0,11.03069225
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge40_orig_da888f02,original,,,0,0,12.5068081
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge40_orig_0f4c5c24,original,,,0,0,12.5068081
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge40_orig_53ac894e,original,,,0,0,12.5068081
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge40_orig_2d67094c,original,,,0,0,12.5068081
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge40_orig_cd71d77b,original,,,0,0,12.5068081
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge40_orig_628929c3,original,,,0,0,12.5068081
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge41_orig_aae76c61,original,,,0,0,9.70113328
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge41_orig_0531df55,original,,,0,0,9.70113328
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge41_orig_382d3a84,original,,,0,0,9.70113328
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge41_orig_a01bdd48,original,,,0,0,9.70113328
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge41_orig_1025da93,original,,,0,0,9.70113328
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge41_orig_f8558265,original,,,0,0,9.70113328
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge42_orig_abe4f4ad,original,,,0,0,11.16773274
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge42_orig_e50eb7e8,original,,,0,0,11.16773274
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge42_orig_c7cebec2,original,,,0,0,11.16773274
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge42_orig_7abd0829,original,,,0,0,11.16773274
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge42_orig_ac83fdcb,original,,,0,0,11.16773274
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge42_orig_ec2a3050,original,,,0,0,11.16773274
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge45_orig_e09c3d01,original,,,0,0,9.60664458
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge45_orig_fa3caff0,original,,,0,0,9.60664458
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge45_orig_c32d1c71,original,,,0,0,9.60664458
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge45_orig_938e3f7e,original,,,0,0,9.60664458
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge45_orig_3736ae23,original,,,0,0,9.60664458
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge45_orig_5a713de3,original,,,0,0,9.60664458
arOrch,146588263,infrastructure_120,fGeo,cand_fGeo_edge46_orig_34b6a1ac,original,,,0,0,11.40224936
